match_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,class
1732739,10189,9810,2,2,Draw
1732740,8721,8178,4,1,Win
1732741,9905,9789,2,0,Win
1732742,8406,8697,4,2,Win
1732743,8358,8177,2,2,Draw
1732744,10269,8226,0,2,Defeat
1732745,9790,9823,0,0,Draw
1732746,8722,9788,0,0,Draw
1732747,8460,9904,2,0,Win
1732748,9823,8460,4,0,Win
1732749,9789,10269,2,2,Draw
1732750,8178,8406,1,0,Win
1732751,9788,9790,1,0,Win
1732752,8226,8358,3,3,Draw
1732753,9904,8722,1,0,Win
1732754,8177,8721,1,0,Win
1732755,8697,10189,0,3,Defeat
1732756,9810,9905,2,2,Draw
1732760,10189,9789,2,1,Win
1732761,8721,8697,2,1,Win
1732762,9905,8226,0,0,Draw
1732763,8406,8177,1,0,Win
1732764,8358,8178,0,0,Draw
1732765,10269,9904,1,0,Win
1732766,9790,9810,1,2,Defeat
1732767,8722,9823,0,2,Defeat
1732768,8460,9788,1,2,Defeat
1732769,9823,9904,4,0,Win
1732770,9789,9790,0,1,Defeat
1732771,8178,8460,2,2,Draw
1732772,8721,8406,1,0,Win
1732773,9788,9905,1,1,Draw
1732774,8226,10189,2,1,Win
1732775,8177,10269,3,2,Win
1732776,8697,8358,1,1,Draw
1732777,9810,8722,3,2,Win
1732778,9823,8697,6,0,Win
1732779,10189,8177,2,0,Win
1732780,9905,8406,2,1,Win
1732781,9904,9788,0,3,Defeat
1732782,8358,8721,1,2,Defeat
1732783,10269,8178,3,3,Draw
1732784,9790,8226,1,1,Draw
1732785,8722,9789,2,1,Win
1732786,8460,9810,3,1,Win
1732787,9789,9904,0,1,Defeat
1732788,8178,10189,1,0,Win
1732789,8721,9905,3,0,Win
1732790,9788,9823,0,0,Draw
1732791,8406,8358,2,0,Win
1732792,8226,8460,1,0,Win
1732793,8177,9790,3,0,Win
1732794,8697,8722,0,1,Defeat
1732795,9810,10269,4,5,Defeat
2001675,9823,9790,5,0,Win
2001676,9789,9788,4,0,Win
2001677,8178,8226,2,1,Win
2001679,8721,9810,2,1,Win
2001680,10269,8722,1,3,Defeat
2001681,8406,8177,0,1,Defeat
2001682,8697,10189,0,3,Defeat
2001683,9905,8234,0,1,Defeat
2001684,8262,9904,2,2,Draw
2002173,9823,8722,4,0,Win
2002174,9789,8406,5,1,Win
2002175,8178,10269,4,3,Win
2002176,9788,10189,3,1,Win
2002177,9904,9810,1,2,Defeat
2002178,8226,9790,0,1,Defeat
2002179,9905,8697,1,3,Defeat
2002180,8234,8177,0,1,Defeat
2002181,8262,8721,0,1,Defeat
2002182,10189,8234,1,1,Draw
2002183,8721,8178,2,1,Win
2002184,9790,9904,1,2,Defeat
2002185,10269,8262,2,0,Win
2002186,8406,9905,3,3,Draw
2002187,8697,9789,1,3,Defeat
2002188,9810,9823,0,0,Draw
2002189,8722,8226,0,0,Draw
2002190,8177,9788,1,4,Defeat
2002191,9823,10269,4,0,Win
2002192,9789,10189,3,2,Win
2002193,8178,8722,1,2,Defeat
2002194,9788,8234,0,0,Draw
2002195,8406,8697,1,2,Defeat
2002196,9904,8177,1,3,Defeat
2002197,8226,9810,0,0,Draw
2002198,9905,8721,2,0,Win
2002199,8262,9790,1,1,Draw
2002201,10189,9823,1,3,Defeat
2002202,9788,9904,2,1,Win
2002203,8721,8697,6,0,Win
2002204,9790,9789,3,1,Win
2002205,10269,8406,0,4,Defeat
2002206,9810,8178,1,3,Defeat
2002207,8722,9905,0,0,Draw
2002208,8177,8226,1,0,Win
2002209,8234,8262,3,1,Win
2002210,9823,8177,2,0,Win
2002211,9789,10269,4,1,Win
2002212,8178,10189,1,1,Draw
2002213,8406,8721,0,0,Draw
2002214,8697,9790,1,3,Defeat
2002215,9904,8234,4,0,Win
2002216,8226,9788,3,3,Draw
2002217,9905,9810,2,1,Win
2002218,8262,8722,0,0,Draw
2002219,10189,9904,3,1,Win
2002220,9788,9823,3,1,Win
2002221,8721,9789,1,2,Defeat
2002222,9790,9905,1,3,Defeat
2002223,10269,8697,1,1,Draw
2002224,9810,8262,0,1,Defeat
2002225,8722,8406,0,1,Defeat
2002226,8177,8178,2,1,Win
2002227,8234,8226,1,1,Draw
2002228,9823,8234,2,0,Win
2002229,9789,9810,4,1,Win
2002230,8178,9788,5,0,Win
2002231,8721,9790,1,1,Draw
2002232,8406,10189,2,1,Win
2002233,8697,8722,1,1,Draw
2002234,8226,9904,1,0,Win
2002235,9905,10269,0,0,Draw
2002236,8262,8177,0,4,Defeat
2002237,10189,8226,1,0,Win
2002238,9788,8262,3,2,Win
2002239,9790,8406,0,1,Defeat
2002240,10269,8721,3,1,Win
2002241,9810,8697,2,1,Win
2002242,8722,9789,2,1,Win
2002243,9904,9823,0,1,Defeat
2002244,8177,9905,2,0,Win
2002245,8234,8178,0,1,Defeat
2002246,10189,8697,1,3,Defeat
2002247,9788,9789,1,3,Defeat
2002248,9790,9823,1,2,Defeat
2002249,9810,8721,3,2,Win
2002250,8722,10269,1,3,Defeat
2002251,9904,8262,1,2,Defeat
2002252,8177,8406,0,0,Draw
2002253,8226,8178,1,1,Draw
2002254,8234,9905,1,0,Win
2002255,9823,8226,2,0,Win
2002256,9789,8234,2,0,Win
2002257,8178,9904,3,0,Win
2002258,8721,8722,1,1,Draw
2002259,10269,9790,2,1,Win
2002260,8406,9810,0,0,Draw
2002261,8697,8177,3,3,Draw
2002262,9905,9788,1,0,Win
2002263,8262,10189,0,2,Defeat
2002096,10189,8262,1,1,Draw
2002097,9788,9905,1,2,Defeat
2002098,9790,10269,3,2,Win
2002099,9810,8406,1,1,Draw
2002100,8722,8721,1,1,Draw
2002101,9904,8178,0,1,Defeat
2002102,8177,8697,1,1,Draw
2002103,8226,9823,1,2,Defeat
2002104,8234,9789,0,4,Defeat
2002264,10189,8721,3,0,Win
2002265,8178,9823,0,0,Draw
2002266,9788,8697,5,1,Win
2002267,9790,8722,1,1,Draw
2002268,9810,10269,2,4,Defeat
2002269,9904,9905,0,1,Defeat
2002270,8177,9789,0,0,Draw
2002271,8226,8262,0,2,Defeat
2002272,8234,8406,2,1,Win
2002273,9789,9904,1,0,Win
2002274,8721,8234,2,0,Win
2002275,9790,9788,3,2,Win
2002276,10269,8177,2,0,Win
2002277,8406,9823,1,3,Defeat
2002278,8697,8226,1,1,Draw
2002279,8722,9810,3,1,Win
2002280,9905,10189,2,1,Win
2002281,8262,8178,1,2,Defeat
2002282,9823,8262,3,1,Win
2002283,10189,10269,1,1,Draw
2002284,8178,9789,0,1,Defeat
2002285,9788,8722,1,0,Win
2002286,9810,9790,0,0,Draw
2002287,9904,8406,0,1,Defeat
2002288,8177,8721,1,1,Draw
2002289,8226,9905,3,2,Win
2002290,8234,8697,2,0,Win
2002291,9789,8226,3,1,Win
2002292,8721,9823,0,2,Defeat
2002293,9790,8234,1,1,Draw
2002294,10269,9904,1,2,Defeat
2002295,8406,9788,2,2,Draw
2002296,8697,8262,2,2,Draw
2002297,9810,10189,0,0,Draw
2002298,8722,8177,0,1,Defeat
2002299,9905,8178,3,1,Win
2002300,9823,9905,1,2,Defeat
2002301,10189,9790,3,2,Win
2002302,8178,8697,1,4,Defeat
2002303,9788,10269,4,0,Win
2002304,9904,8721,0,4,Defeat
2002305,8177,9810,2,0,Win
2002306,8226,8406,2,1,Win
2002307,8234,8722,1,1,Draw
2002308,8262,9789,0,2,Defeat
2002309,9789,9823,0,0,Draw
2002310,8721,9788,2,1,Win
2002311,9790,8177,2,0,Win
2002312,10269,8226,5,1,Win
2002313,8406,8178,3,3,Draw
2002314,8697,9904,4,1,Win
2002315,9810,8234,1,1,Draw
2002316,8722,10189,1,3,Defeat
2002317,9905,8262,0,0,Draw
2002318,9823,8697,5,0,Win
2002319,9789,9905,2,0,Win
2002320,8178,9790,1,0,Win
2002321,9788,9810,3,0,Win
2002322,9904,8722,0,2,Defeat
2002323,8177,10189,2,0,Win
2002324,8226,8721,1,0,Win
2002325,8234,10269,3,3,Draw
2002326,8262,8406,2,2,Draw
2002327,10189,9788,2,1,Win
2002328,8721,8262,1,1,Draw
2002329,9790,8226,1,3,Defeat
2002330,10269,8178,0,2,Defeat
2002331,8406,9789,1,3,Defeat
2002332,8697,9905,1,1,Draw
2002333,9810,9904,1,0,Win
2002334,8722,9823,0,1,Defeat
2002335,8177,8234,2,1,Win
2002336,9823,9810,1,0,Win
2002337,9789,8697,3,2,Win
2002338,8178,8721,3,0,Win
2002339,9788,8177,5,0,Win
2002340,9904,9790,0,3,Defeat
2002341,8226,8722,1,1,Draw
2002342,9905,8406,4,2,Win
2002343,8234,10189,3,0,Win
2002344,8262,10269,2,2,Draw
2002345,10189,9789,2,2,Draw
2002346,8721,9905,1,1,Draw
2002347,9790,8262,1,2,Defeat
2002348,10269,9823,1,3,Defeat
2002349,8697,8406,1,2,Defeat
2002350,9810,8226,0,2,Defeat
2002351,8722,8178,0,2,Defeat
2002352,8177,9904,2,2,Draw
2002353,8234,9788,1,0,Win
2002105,9823,8178,3,0,Win
2002106,9789,8177,3,1,Win
2002107,8721,10189,3,0,Win
2002108,10269,9810,1,4,Defeat
2002109,8406,8234,0,1,Defeat
2002110,8697,9788,2,1,Win
2002111,8722,9790,2,1,Win
2002112,9905,9904,3,0,Win
2002113,8262,8226,0,0,Draw
2002414,9823,10189,3,0,Win
2002415,9789,9790,3,0,Win
2002416,8178,9810,3,0,Win
2002417,8406,10269,1,0,Win
2002418,8697,8721,3,2,Win
2002419,9904,9788,2,0,Win
2002420,8226,8177,2,1,Win
2002421,9905,8722,2,3,Defeat
2002422,8262,8234,2,0,Win
2002424,10189,8178,2,3,Defeat
2002425,9788,8226,3,1,Win
2002426,8721,8406,0,2,Defeat
2002427,9790,8697,2,1,Win
2002428,10269,9789,0,3,Defeat
2002429,9810,9905,2,1,Win
2002430,8722,8262,4,1,Win
2002431,8177,9823,0,2,Defeat
2002432,8234,9904,2,2,Draw
2002433,9823,9788,1,1,Draw
2002434,9789,8721,5,1,Win
2002435,8178,8177,2,1,Win
2002436,8406,8722,0,0,Draw
2002437,8697,10269,6,2,Win
2002438,9904,10189,1,3,Defeat
2002439,8226,8234,2,1,Win
2002440,9905,9790,0,0,Draw
2002441,8262,9810,1,2,Defeat
2002442,10189,8406,1,1,Draw
2002443,9788,8178,2,1,Win
2002444,9790,8721,0,1,Defeat
2002445,10269,9905,1,3,Defeat
2002446,9810,9789,1,0,Win
2002447,8722,8697,0,0,Draw
2002448,9904,8226,1,0,Win
2002449,8177,8262,1,2,Defeat
2002450,8234,9823,1,2,Defeat
2002487,9823,9904,3,1,Win
2002488,9789,8722,2,2,Draw
2002489,8178,8234,3,2,Win
2002490,8721,10269,3,1,Win
2002491,8406,9790,1,3,Defeat
2002492,8697,9810,1,0,Win
2002493,8226,10189,1,4,Defeat
2002494,9905,8177,0,0,Draw
2002495,8262,9788,0,2,Defeat
2002115,9823,8406,2,1,Win
2002116,10189,9905,2,1,Win
2002117,8178,8262,0,1,Defeat
2002118,9788,9790,0,3,Defeat
2002119,9810,8722,6,2,Win
2002120,9904,9789,2,4,Defeat
2002121,8177,10269,2,1,Win
2002122,8226,8697,1,3,Defeat
2002123,8234,8721,0,0,Draw
2002124,9789,8178,3,0,Win
2002125,8721,8177,2,0,Win
2002126,9790,9810,0,0,Draw
2002127,10269,10189,0,1,Defeat
2002128,8406,9904,2,0,Win
2002129,8697,8234,0,1,Defeat
2002130,8722,9788,1,0,Win
2002131,9905,8226,3,1,Win
2002132,8262,9823,0,3,Defeat
2002136,9823,8721,5,1,Win
2002137,10189,9810,2,0,Win
2002138,8178,9905,1,0,Win
2002139,9788,8406,4,2,Win
2002140,9904,10269,1,3,Defeat
2002141,8177,8722,2,0,Win
2002142,8226,9789,1,1,Draw
2002143,8234,9790,0,1,Defeat
2002144,8262,8697,2,1,Win
2002146,9789,8262,2,2,Draw
2002147,8721,9904,1,1,Draw
2002148,9790,10189,0,1,Defeat
2002149,10269,9788,1,3,Defeat
2002150,8406,8226,1,3,Defeat
2002151,8697,8178,0,3,Defeat
2002152,9810,8177,1,1,Draw
2002153,8722,8234,1,1,Draw
2002154,9905,9823,0,3,Defeat
2002155,9823,9789,5,1,Win
2002156,10189,8722,0,3,Defeat
2002157,8178,8406,1,1,Draw
2002158,9788,8721,2,0,Win
2002159,9904,8697,1,0,Win
2002160,8177,9790,3,0,Win
2002161,8226,10269,2,2,Draw
2002162,8234,9810,2,0,Win
2002163,8262,9905,2,3,Defeat
2002164,10189,8177,2,1,Win
2002165,8721,8226,4,2,Win
2002166,9790,8178,0,0,Draw
2002167,10269,8234,1,0,Win
2002168,8406,8262,0,2,Defeat
2002169,8697,9823,0,1,Defeat
2002170,9810,9788,1,5,Defeat
2002171,8722,9904,0,1,Defeat
2002172,9905,9789,0,2,Defeat
537632,8524,8551,1,0,Win
537633,8529,8543,1,4,Defeat
537635,8533,8690,2,1,Win
537636,8535,9885,1,1,Draw
537637,8564,9857,1,2,Defeat
537638,8686,9875,1,1,Draw
537639,9882,8636,1,1,Draw
537640,9804,9888,3,0,Win
537641,8600,8540,3,1,Win
539645,8600,10233,2,2,Draw
539646,8551,8535,1,0,Win
539647,9882,9804,1,0,Win
539648,8690,8636,2,3,Defeat
539650,8564,9875,1,0,Win
539651,8543,8530,1,0,Win
539652,9885,8686,2,0,Win
539653,8529,9857,5,1,Win
539654,8524,9888,0,0,Draw
539655,9857,8686,1,1,Draw
539656,9804,8540,1,0,Win
539657,9875,9882,2,0,Win
539658,9888,8564,1,1,Draw
539659,8543,8551,3,0,Win
539660,8636,8600,1,0,Win
539661,10233,8690,4,0,Win
539662,8535,8524,2,1,Win
539663,8533,9885,0,2,Defeat
539664,8530,8529,2,1,Win
539666,8686,8543,1,0,Win
539667,9882,9888,3,2,Win
539668,8551,9857,1,1,Draw
539670,8564,8533,1,0,Win
539671,8530,9804,3,2,Win
539672,9885,10233,4,1,Win
539673,8529,8535,1,0,Win
539674,8524,9875,3,1,Win
539675,8535,8600,4,2,Win
539676,9882,8530,3,0,Win
539677,9875,8529,2,2,Draw
539678,9888,8686,0,3,Defeat
539679,8543,10233,1,1,Draw
539680,8636,9885,1,0,Win
539681,8533,8551,0,2,Defeat
539682,8690,8524,3,1,Win
539683,9857,8540,1,1,Draw
539684,9804,8564,2,2,Draw
539688,10233,9857,1,1,Draw
539691,8540,8564,3,1,Win
539692,8686,8535,1,0,Win
539693,8551,9804,1,0,Win
539694,8529,9882,1,0,Win
539695,8530,9888,1,1,Draw
539698,8524,8600,3,0,Win
539699,8690,9857,2,2,Draw
539700,8529,8540,1,0,Win
539701,9804,8535,1,4,Defeat
539702,9882,10233,0,1,Defeat
539705,9888,9885,1,2,Defeat
539706,9875,8551,2,0,Win
539708,8535,8530,2,0,Win
539709,9857,9804,5,2,Win
539711,8686,8529,3,2,Win
539713,9875,9888,3,0,Win
539714,10233,8524,1,1,Draw
539715,8690,9882,0,2,Defeat
539716,8636,8533,4,2,Win
539717,8564,8600,5,1,Win
539718,8524,9885,1,3,Defeat
539719,8551,8636,1,2,Defeat
539721,9804,9875,1,0,Win
539722,8529,8690,1,1,Draw
539723,8530,8686,3,2,Win
539725,9882,8535,0,1,Defeat
539726,9888,9857,0,0,Draw
539727,8540,8524,3,2,Win
539728,8690,8543,2,3,Defeat
539729,8686,8564,2,2,Draw
539730,8600,9882,1,1,Draw
539731,9875,8530,1,0,Win
539734,9885,8551,1,0,Win
539735,8535,9888,1,2,Defeat
539737,8564,8535,1,0,Win
539738,9804,8686,0,1,Defeat
539739,9882,8540,0,2,Defeat
539740,8551,8690,1,0,Win
539742,8543,9885,1,1,Draw
539743,8533,9875,2,1,Win
539744,8530,9857,1,2,Defeat
539745,8529,8600,2,0,Win
539746,8524,8636,3,1,Win
539561,9857,8524,0,1,Defeat
539564,8551,8529,2,0,Win
539565,8690,9804,1,1,Draw
539566,8540,8686,3,1,Win
539567,9875,8535,2,1,Win
539568,9888,8533,2,0,Win
539569,8543,9882,2,0,Win
539570,9885,8600,1,0,Win
539571,8636,8530,2,1,Win
539572,10233,8564,2,0,Win
539747,10233,8530,1,1,Draw
539750,8551,8524,1,0,Win
539751,8543,8529,1,4,Defeat
539752,8690,8533,0,1,Defeat
539753,9885,8535,1,0,Win
539754,9857,8564,1,4,Defeat
539755,9875,8686,0,3,Defeat
539756,8636,9882,1,0,Win
539757,9888,9804,3,3,Draw
539759,8686,8540,2,1,Win
539760,8535,9875,2,1,Win
539762,9804,8690,0,0,Draw
539763,9882,8543,3,1,Win
539764,8600,9885,2,1,Win
539766,8564,10233,1,1,Draw
539767,8524,9857,0,1,Defeat
539768,8529,8551,1,0,Win
539769,9857,8535,1,3,Defeat
539770,9875,8600,2,2,Draw
539771,8690,8686,2,2,Draw
539772,10233,8540,1,0,Win
539774,8543,8564,0,3,Defeat
539775,9885,8529,2,3,Defeat
539776,8524,8530,1,0,Win
539777,8551,9888,1,2,Defeat
539778,8533,9882,1,1,Draw
539779,9882,8551,2,2,Draw
539780,8540,9875,2,1,Win
539781,8686,10233,3,0,Win
539782,8529,8524,0,1,Defeat
539783,8564,8690,1,1,Draw
539784,8535,8543,1,0,Win
539785,8600,9857,1,0,Win
539786,8530,9885,1,2,Defeat
539787,9888,8636,0,3,Defeat
539788,9804,8533,1,1,Draw
539789,8524,8686,3,0,Win
539790,9885,9882,1,1,Draw
539791,8551,8600,1,1,Draw
539792,8543,9804,1,1,Draw
539793,10233,8535,3,3,Draw
539794,8533,8530,1,1,Draw
539795,9875,9857,1,1,Draw
539796,8690,8540,0,0,Draw
539797,8636,8564,2,1,Win
539798,8529,9888,2,0,Win
539799,9875,10233,0,1,Defeat
539800,8686,8551,1,0,Win
539801,9804,8600,1,0,Win
539802,9882,8524,1,0,Win
539803,9857,8636,1,2,Defeat
539804,8535,8533,2,1,Win
539805,8540,9885,0,2,Defeat
539806,9888,8543,0,2,Defeat
539807,8564,8529,1,0,Win
539808,8530,8690,2,0,Win
539809,8524,8533,0,2,Defeat
539810,8600,9888,2,0,Win
539811,8551,10233,0,0,Draw
539812,9882,8564,2,1,Win
539813,8543,9857,2,0,Win
539814,9885,9875,1,0,Win
539815,8690,8535,1,1,Draw
539816,8636,8686,3,3,Draw
539817,8529,9804,0,0,Draw
539818,8540,8530,0,4,Defeat
539819,9857,9882,3,0,Win
539820,8686,8600,1,1,Draw
539821,8530,8551,0,3,Defeat
539822,9888,8690,0,0,Draw
539823,8535,8540,0,2,Defeat
539824,9875,8543,0,2,Defeat
539825,9804,9885,0,1,Defeat
539826,10233,8636,0,2,Defeat
539827,8533,8529,1,1,Draw
539828,8564,8524,3,0,Win
539829,8529,10233,0,1,Defeat
539830,8600,8530,1,1,Draw
539831,8540,9888,5,2,Win
539832,9885,9857,4,1,Win
539833,8551,8564,1,5,Defeat
539834,8690,9875,1,1,Draw
539835,9882,8686,2,2,Draw
539836,8524,9804,2,0,Win
539837,8543,8533,0,3,Defeat
539838,8636,8535,2,0,Win
539841,9875,8564,0,0,Draw
539843,10233,8600,2,0,Win
539844,9857,8529,0,1,Defeat
539845,8535,8551,1,0,Win
539846,9888,8524,2,2,Draw
539847,9804,9882,1,3,Defeat
539848,8686,9885,1,4,Defeat
539573,8600,9875,0,0,Draw
539574,9804,8636,1,3,Defeat
539575,9882,8533,1,1,Draw
539576,8686,8690,3,0,Win
539578,8564,8543,4,1,Win
539579,9888,8551,1,1,Draw
539580,8535,9857,1,0,Win
539581,8530,8524,1,0,Win
539582,8529,9885,0,1,Defeat
539849,8686,9857,2,1,Win
539851,8529,8530,1,0,Win
539852,9885,8533,3,3,Draw
539853,8524,8535,1,2,Defeat
539854,8600,8636,0,1,Defeat
539856,8551,8543,2,0,Win
539857,8564,9888,2,0,Win
539858,9882,9875,2,2,Draw
539859,8543,8686,4,2,Win
539860,9857,8551,1,4,Defeat
539861,8690,8600,0,2,Defeat
539862,8533,8564,0,1,Defeat
539863,10233,9885,3,2,Win
539864,8636,8540,2,2,Draw
539866,8535,8529,2,1,Win
539867,9875,8524,0,0,Draw
539868,9888,9882,1,3,Defeat
539869,8600,8535,3,1,Win
539870,8530,9882,2,0,Win
539871,10233,8543,0,1,Defeat
539872,8686,9888,3,2,Win
539874,9885,8636,1,1,Draw
539876,8529,9875,2,0,Win
539877,8524,8690,0,1,Defeat
539878,8551,8533,0,2,Defeat
539879,9888,8530,2,1,Win
539880,8543,8524,0,1,Defeat
539881,9857,10233,2,0,Win
539882,9882,8529,3,3,Draw
539883,8564,8540,3,0,Win
539884,8535,8686,4,1,Win
539885,9875,8636,1,0,Win
539888,8533,8600,1,2,Defeat
539889,9885,9888,2,2,Draw
539890,8600,8524,3,0,Win
539892,8686,8533,0,0,Draw
539894,8530,8564,0,2,Defeat
539895,8551,9875,2,1,Win
539896,10233,9882,3,1,Win
539899,9888,9875,1,1,Draw
539902,8564,9885,1,1,Draw
539903,8530,8535,0,2,Defeat
539905,8524,10233,1,1,Draw
539906,8529,8686,2,2,Draw
539907,8533,8636,2,2,Draw
539909,8535,9882,1,0,Win
539910,8690,8529,2,1,Win
539912,8686,8530,4,3,Win
539913,9885,8524,2,2,Draw
539914,8636,8551,3,0,Win
539915,10233,8533,2,2,Draw
539917,9857,9888,2,1,Win
539918,8600,8564,2,1,Win
539919,8533,9857,0,0,Draw
539920,9882,8600,2,2,Draw
539921,8564,8686,2,3,Defeat
539922,8543,8690,1,0,Win
539924,8530,9875,3,1,Win
539925,8551,9885,0,3,Defeat
539928,9888,8535,1,1,Draw
539929,10233,9888,4,1,Win
539930,8636,8524,4,3,Win
539931,8600,8529,6,2,Win
539933,8535,8564,0,2,Defeat
539936,9875,8533,3,0,Win
539583,8551,9882,0,0,Draw
539584,8690,8564,1,2,Defeat
539585,9875,8540,2,1,Win
539586,8543,8535,3,0,Win
539587,9885,8530,1,1,Draw
539588,8636,9888,1,0,Win
539589,10233,8686,3,1,Win
539590,8533,9804,1,1,Draw
539591,9857,8600,0,3,Defeat
539592,8524,8529,1,0,Win
539593,8600,8551,2,1,Win
539594,9804,8543,1,3,Defeat
539595,9882,9885,0,0,Draw
539596,8686,8524,2,0,Win
539597,8540,8690,1,0,Win
539598,8564,8636,1,0,Win
539599,9857,9875,0,1,Defeat
539600,8530,8533,1,0,Win
539602,9888,8529,2,0,Win
539603,8600,9804,2,0,Win
539604,8551,8686,1,0,Win
539606,8529,8564,0,0,Draw
539607,8543,9888,1,1,Draw
539608,9885,8540,1,2,Defeat
539609,8636,9857,2,1,Win
539610,10233,9875,3,2,Win
539611,8533,8535,0,2,Defeat
539612,8524,9882,4,2,Win
539613,8564,9882,3,0,Win
539614,9875,9885,2,1,Win
539615,8686,8636,0,4,Defeat
539616,9804,8529,0,1,Defeat
539617,9888,8600,2,2,Draw
539618,10233,8551,1,0,Win
539619,8535,8690,3,0,Win
539620,8533,8524,1,1,Draw
539621,8530,8540,2,0,Win
539622,9857,8543,3,1,Win
539623,9882,9857,2,0,Win
539626,8551,8530,1,1,Draw
539627,8600,8686,3,1,Win
539629,8690,9888,2,0,Win
539630,8540,8535,1,3,Defeat
539631,9885,9804,1,0,Win
539632,8636,10233,0,0,Draw
539633,8529,8533,2,0,Win
539634,8524,8564,0,1,Defeat
539635,9804,8524,2,1,Win
539636,8686,9882,2,0,Win
539639,9888,8540,1,1,Draw
539640,10233,8529,2,1,Win
539641,8535,8636,0,0,Draw
539643,8530,8600,0,2,Defeat
539644,9857,9885,1,2,Defeat
704353,9857,8535,1,1,Draw
704354,8530,9882,1,2,Defeat
704355,10233,8686,3,2,Win
704356,8636,9976,1,1,Draw
704357,9885,8533,1,0,Win
704359,8543,8524,1,0,Win
704361,8537,8529,0,0,Draw
704364,8540,9875,2,1,Win
704366,8551,8564,1,2,Defeat
704368,8600,10167,2,2,Draw
704531,9857,8551,2,1,Win
704533,10233,8535,2,1,Win
704535,9885,9882,5,1,Win
704536,8543,8529,0,1,Defeat
704537,8537,8524,1,0,Win
704538,9875,8564,2,2,Draw
704539,10167,9976,2,0,Win
704540,8600,8686,2,1,Win
704541,8529,8524,3,0,Win
704543,8535,8530,3,1,Win
704544,9885,9875,2,3,Defeat
704545,8537,8636,0,2,Defeat
704546,8540,10233,0,0,Draw
704547,8686,9857,2,1,Win
704548,9882,9976,0,0,Draw
704550,8564,10167,2,0,Win
704551,8524,9885,2,5,Defeat
704552,9976,8537,1,0,Win
704553,9857,8540,3,1,Win
704554,8529,9882,2,0,Win
704555,8530,9875,0,0,Draw
704556,10233,8551,4,2,Win
704557,8636,8686,1,1,Draw
704558,8543,8564,1,2,Defeat
704560,8600,8535,0,1,Defeat
704561,9857,8636,1,3,Defeat
704562,8535,10167,2,3,Defeat
704563,9885,8600,1,0,Win
704564,8537,10233,2,1,Win
704565,8564,8529,4,3,Win
704567,8540,8530,1,1,Draw
704568,8686,9976,3,1,Win
704570,8551,8524,0,2,Defeat
704571,8524,8686,1,2,Defeat
704572,9976,8551,2,1,Win
704574,8529,9885,2,0,Win
704576,8530,8564,0,2,Defeat
704579,8533,8540,1,0,Win
704581,10233,9882,3,0,Win
704583,8636,8535,1,0,Win
704584,8543,9857,0,0,Draw
704585,10167,9875,1,1,Draw
704587,8600,8537,2,0,Win
704592,9857,8600,2,1,Win
704593,8535,8524,2,0,Win
704594,10233,10167,2,2,Draw
704595,9885,8636,2,1,Win
704597,8537,8533,0,2,Defeat
704599,8564,9882,3,0,Win
704601,9875,9976,3,2,Win
704604,8540,8529,2,1,Win
704606,8686,8543,1,0,Win
704608,8551,8530,3,2,Win
704609,8524,8636,1,1,Draw
704610,9976,9885,3,1,Win
704611,8529,9875,3,3,Draw
704612,8530,8537,0,1,Defeat
704613,8533,8535,2,1,Win
704615,8543,10233,1,0,Win
704618,8564,8540,0,2,Defeat
704620,10167,9857,2,1,Win
704624,9882,8686,0,0,Draw
704626,8551,8600,2,1,Win
704628,9857,8524,2,2,Draw
704632,8535,8564,1,2,Defeat
704635,10233,9976,1,1,Draw
704641,9885,8530,1,2,Defeat
704642,8537,9882,3,1,Win
704645,9875,8533,2,0,Win
704647,8540,8551,1,0,Win
704649,8686,10167,2,0,Win
704654,8600,8529,2,1,Win
704655,8524,9875,0,2,Defeat
704656,9976,8600,2,0,Win
704657,8529,8686,2,2,Draw
704659,8530,9857,1,0,Win
704660,8533,8636,0,1,Defeat
704664,8543,8537,4,1,Win
704667,8564,10233,5,2,Win
704671,10167,9885,1,2,Defeat
704673,9882,8540,1,1,Draw
704675,8551,8535,1,5,Defeat
704682,9857,8529,0,1,Defeat
704685,8535,9976,2,1,Win
704686,10233,8530,2,0,Win
704688,8636,8551,4,3,Win
704695,9885,8564,0,3,Defeat
704697,8537,10167,2,1,Win
704699,9875,9882,1,0,Win
704700,8540,8524,1,0,Win
704702,8686,8533,1,0,Win
704704,8600,8543,1,1,Draw
704375,9976,9857,0,0,Draw
704376,8529,8551,1,3,Defeat
704378,8535,8540,1,0,Win
704381,8564,8636,0,4,Defeat
704384,9875,8537,3,1,Win
704387,10167,8530,2,1,Win
704388,8686,9885,1,3,Defeat
704390,9882,8600,3,1,Win
704712,8535,9857,1,2,Defeat
704715,9882,8530,1,1,Draw
704717,8686,10233,3,0,Win
704726,9976,8636,2,2,Draw
704729,8533,9885,1,0,Win
704735,8529,8537,3,0,Win
704737,9875,8540,0,0,Draw
704739,8564,8551,4,0,Win
704742,10167,8600,0,0,Draw
704749,10233,8524,2,0,Win
704751,9857,9976,2,1,Win
704753,8551,8529,1,1,Draw
704759,8540,8535,3,0,Win
704763,8636,8564,2,0,Win
704765,8537,9875,0,2,Defeat
704767,8530,10167,3,0,Win
704772,9885,8686,1,2,Defeat
704774,8600,9882,2,3,Defeat
704782,9882,8524,2,0,Win
