match_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,labellabel,avg_performane_of_main_home_players,avg_performane_of_all_home_players,avg_performane_of_main_away_players,avg_performane_of_all_away_players
662409,8640,8464,3,0,Win,76.5887727564789,74.21711892971264,67.87998264893001,66.37110322426112
662410,10228,8525,4,2,Win,71.51925925925926,69.03055026781682,67.56475612107191,64.73224845330108
662411,9803,9908,2,0,Win,70.32323178016726,68.12867410909931,74.2934039656653,69.9174563480297
662412,10219,9761,0,1,Defeat,67.48602339181286,64.61097512269761,70.34324342324342,68.47049342204845
662414,8593,10229,1,0,Win,78.47451468710089,74.58867813076277,76.23606516290727,73.59193656777387
662415,8614,10217,0,0,Draw,68.25628223703275,65.28464080602939,68.18293447293448,65.93840496735234
662416,8674,8611,0,0,Draw,72.1883069828722,70.13810885411357,75.92837543425779,71.96760099249263
662417,9839,10235,1,1,Draw,68.37753811405985,65.78381420950592,76.1561111111111,73.35924242424241
662256,8593,10219,4,1,Win,79.10388888888889,74.80794979873927,65.98461538461538,63.937025096116
662258,8464,10228,4,1,Win,69.95998264893001,67.54285079932419,69.85976702508961,67.70552854521445
662259,10229,8614,2,0,Win,75.89580542264753,73.33259365625705,69.48549548755035,65.35455422594279
662260,8277,10235,0,0,Draw,70.49474358974359,68.07955428409974,76.2154761904762,72.41366456775546
662261,8611,8640,1,1,Draw,76.1754342577872,73.82817421699775,76.5887727564789,73.94128481213939
662264,9839,10217,2,2,Draw,70.85980142664353,67.2489455520556,67.70963314358,64.57257023231881
662418,9761,9839,2,0,Win,69.2365949839634,67.16986374869151,68.16325239977414,65.55354447923618
662419,8525,10219,2,1,Win,67.67212454212454,65.53701035806299,67.48602339181286,64.61097512269761
662420,8464,8614,1,0,Win,68.42879217273953,66.5296530078109,70.18983722424503,66.45736807875664
662421,10229,8674,0,1,Defeat,75.73121212121212,72.75749923477197,72.1883069828722,70.13810885411357
662422,10217,10228,2,1,Win,67.42030289398711,64.53196557341295,71.88425925925927,69.4869963071576
662423,8277,8640,0,0,Draw,71.1347435897436,68.02156892814787,76.5887727564789,74.21711892971264
662424,10235,8593,1,1,Draw,76.0065873015873,73.14893939393939,79.46661616161616,75.13321199003018
662425,8611,9803,2,0,Win,76.1754342577872,73.56176273374416,70.32323178016726,68.12867410909931
662428,9761,10229,1,1,Draw,69.2365949839634,67.16986374869151,75.98192982456142,73.7855114139803
662429,8674,10217,2,0,Win,72.1883069828722,69.80523465760301,68.38037037037036,66.23094575989313
662430,9839,10228,3,1,Win,68.37753811405985,65.71563239132409,70.15976702508961,68.2076816552623
662431,8640,9908,2,1,Win,76.5887727564789,74.51755183014554,74.29643426869562,70.68650396707731
662432,8593,9803,4,0,Win,79.27217171717173,75.65033779351961,70.32323178016726,68.4724567632268
662433,8611,9791,2,0,Win,76.1754342577872,73.56176273374416,70.47929969671904,68.32041435674132
662434,8614,8277,1,1,Draw,70.18983722424503,66.45736807875664,71.1347435897436,68.28293256451151
662435,10219,10235,0,1,Defeat,68.17444444444445,64.76721334221335,76.3065873015873,73.14088744588744
662436,8525,9761,1,2,Defeat,67.55656898656899,64.798223998224,68.80943381180222,66.97569957952733
662437,8640,10217,2,0,Win,76.5887727564789,74.48448827534284,68.38037037037036,66.12299121443858
662438,10228,9908,2,0,Win,70.58425925925926,68.374201694363,73.85087523003313,70.20577301220843
662439,9803,8614,2,1,Win,70.32323178016726,68.09765300719138,70.18983722424503,66.45736807875664
662440,9791,8674,4,3,Win,70.47929969671904,68.32041435674132,72.1883069828722,70.33285632886103
662441,8593,8611,3,0,Win,79.27217171717173,75.61236061917879,76.1754342577872,73.56176273374416
662442,10235,10229,1,2,Defeat,75.7265873015873,72.87725108225108,75.13849548112707,73.62114043142752
662443,10219,8464,0,1,Defeat,68.22444444444446,65.13980287389379,67.73712550607287,66.21525906841696
662444,9839,8277,2,0,Win,68.37753811405985,65.71563239132409,71.30141025641026,68.17693023350917
662445,8464,9761,4,2,Win,68.42879217273953,66.22792140607929,69.51324333561175,67.74334027216801
662446,10228,8593,0,2,Defeat,70.58425925925926,68.374201694363,78.91476430976432,74.83929664611483
662447,8277,8611,1,2,Defeat,71.30141025641026,68.35083527583527,76.1754342577872,73.56176273374416
662448,10229,9803,2,0,Win,75.94960659223818,73.20253883100773,70.32323178016726,68.4724567632268
662450,9908,10235,0,0,Draw,73.69754189669979,69.47139138076797,76.1561111111111,73.54391774891775
662451,8614,9839,2,0,Win,68.04294890369941,65.12144481617098,68.37753811405985,65.71563239132409
662452,8674,10219,2,1,Win,72.1883069828722,69.93044056280893,68.96157894736841,64.9028943146168
662453,9791,8640,0,1,Defeat,70.47929969671904,68.32041435674132,76.5887727564789,74.36459367718737
662454,8611,8525,1,0,Win,76.19277008100536,73.27680842878986,67.67212454212454,65.25699592804855
662455,8640,8614,1,1,Draw,76.5887727564789,74.18145797231256,70.27771080846132,67.11235390708008
662457,9761,9908,0,2,Defeat,70.19672827172828,67.99384777901524,73.69754189669979,69.47139138076797
662458,9839,10229,3,3,Draw,68.37753811405985,65.71563239132409,75.98192982456142,73.7855114139803
662459,8593,8277,4,0,Win,80.00247474747475,76.36699790108881,71.30141025641026,68.35083527583527
662460,10235,10217,2,2,Draw,76.1561111111111,73.53248917748917,67.86960113960113,65.61882454777191
662461,10219,10228,1,2,Defeat,68.15905982905983,64.51101499510592,71.50190631808279,68.79131399382823
662462,8464,8674,0,2,Defeat,68.55379217273953,66.38776989092777,72.1883069828722,70.33285632886103
662463,10217,9803,1,2,Defeat,67.86960113960113,65.61882454777191,70.32323178016726,68.43649272726276
662464,8640,10219,5,1,Win,76.55846972617587,74.48889598884148,68.04157894736842,64.484712496435
662465,10228,9791,1,2,Defeat,71.50190631808279,68.9377923598312,70.47929969671904,68.32041435674132
662466,8277,10229,0,3,Defeat,71.30141025641026,68.35083527583527,75.98192982456142,74.02104860406295
662468,8593,9908,4,0,Win,80.00247474747475,76.36699790108881,71.90410093536227,68.54876160842585
662469,8611,8464,2,1,Win,76.09985822092084,73.527409989714,67.80939441363589,66.09457321831934
662470,8614,9761,2,2,Draw,70.27771080846132,66.86560066032683,69.4525040748725,67.86573151728655
662471,8674,10235,2,3,Defeat,72.1883069828722,69.93044056280893,76.73611111111111,73.8075541125541
662472,10229,10228,4,1,Win,75.13849548112707,73.62114043142752,72.10190631808278,69.59804800056223
662474,9761,8640,2,1,Win,69.4525040748725,67.41800424455927,76.43241608632914,73.90723097719145
662475,9791,8525,3,2,Win,70.47929969671904,68.32041435674132,67.55656898656899,65.12398157398158
